latitude,longitude,elevation,time,distance,elevation_change,time_delta,speed,slope,energy
30.10697,118.16765,821.75,2009-12-31 23:00:00+00:00,0.0,0.0,0.0,,,0.0
30.10701,118.16763,822.1,2009-12-31 23:00:01+00:00,4.846048457089081,0.35000000000002274,1.0,4.846048457089081,0.07222379286943002,18.075774445520732
30.10706,118.16761,822.65,2009-12-31 23:00:03+00:00,5.883201749593215,0.5499999999999545,2.0,2.9416008747966074,0.09348651013676072,22.16952629853549
30.1071,118.16758,823.28,2009-12-31 23:00:05+00:00,5.301959932092018,0.6299999999999955,2.0,2.650979966046009,0.11882398359646101,20.221055755531257
30.10713,118.16755,823.92,2009-12-31 23:00:07+00:00,4.410867831523444,0.6399999999999864,2.0,2.205433915761722,0.14509616348648116,17.031124193484377
30.10717,118.16751,824.95,2009-12-31 23:00:09+00:00,5.881156217816442,1.0300000000000864,2.0,2.940578108908221,0.1751356301129687,23.026162384139347
30.1072,118.16748,825.55,2009-12-31 23:00:11+00:00,4.410866493710785,0.599999999999909,2.0,2.2054332468553923,0.13602769452564853,16.95911937735866
30.10723,118.16743,825.76,2009-12-31 23:00:13+00:00,5.853274161471282,0.21000000000003638,2.0,2.926637080735641,0.035877355853642545,21.449786981296683
30.10726,118.16739,825.79,2009-12-31 23:00:15+00:00,5.092440650860409,0.029999999999972715,2.0,2.5462203254302045,0.005891084856316189,18.386786343097423
30.10731,118.16738,826.07,2009-12-31 23:00:17+00:00,5.642348401204242,0.2800000000000864,2.0,2.821174200602121,0.04962472716862472,20.81645424433543
30.10735,118.16736,826.43,2009-12-31 23:00:18+00:00,4.846045829404874,0.35999999999989996,1.0,4.846045829404874,0.07428737008954583,18.093764985857366
30.10739,118.16735,826.81,2009-12-31 23:00:20+00:00,4.550627797251123,0.37999999999999545,2.0,2.2753138986255617,0.08350496171748881,17.066260070104036
30.10744,118.16736,827.08,2009-12-31 23:00:22+00:00,5.642348185835493,0.2700000000000955,2.0,2.8211740929177465,0.04785241731056254,20.798453469007946
30.10749,118.16736,827.45,2009-12-31 23:00:24+00:00,5.559746332017458,0.37000000000000455,2.0,2.779873166008729,0.0665497988405063,20.681086795262857
30.10753,118.16737,828.28,2009-12-31 23:00:26+00:00,4.5506275095387485,0.8299999999999272,2.0,2.2753137547693743,0.18239242791464072,17.876259034339363
30.10758,118.16739,829.64,2009-12-31 23:00:28+00:00,5.883198437974702,1.3600000000000136,2.0,2.941599218987351,0.23116677336965627,23.62751437670895
30.10761,118.16743,830.31,2009-12-31 23:00:30+00:00,5.092430353269103,0.6699999999999591,2.0,2.5462151766345515,0.13156782783879417,19.538749271768697
30.10764,118.16747,831.21,2009-12-31 23:00:31+00:00,5.092429470333141,0.900000000000091,1.0,5.092429470333141,0.17673293370938212,19.952746093199472
30.10766,118.16751,832.12,2009-12-31 23:00:33+00:00,4.444173102323752,0.9099999999999682,2.0,2.222086551161876,0.20476250115553574,17.637023168365452
30.10768,118.16756,833.94,2009-12-31 23:00:35+00:00,5.298910219018594,1.82000000000005,2.0,2.649455109509297,0.34346684974351777,22.35207678846703
30.1077,118.16762,835.85,2009-12-31 23:00:37+00:00,6.185210986878123,1.9099999999999682,2.0,3.0926054934390614,0.3088011070361251,25.704759552761185
30.10771,118.16767,837.12,2009-12-31 23:00:39+00:00,4.936510873897801,1.2699999999999818,2.0,2.4682554369489007,0.25726672794649535,20.057439146032053
30.10772,118.16772,838.33,2009-12-31 23:00:41+00:00,4.936510399648693,1.2100000000000364,2.0,2.4682551998243465,0.24511241789061075,19.94943743873536
30.10774,118.16778,839.97,2009-12-31 23:00:43+00:00,6.185208805269019,1.6399999999999864,2.0,3.0926044026345094,0.2651486880447614,25.218751698968443
30.10776,118.16783,841.78,2009-12-31 23:00:45+00:00,5.298906684500812,1.8099999999999454,2.0,2.649453342250406,0.34157989709351866,22.334064064202828
30.1078,118.16782,842.4,2009-12-31 23:00:46+00:00,4.550626953628946,0.6200000000000045,1.0,4.550626953628946,0.1362449627969568,17.498257033064213
30.10784,118.16779,842.38,2009-12-31 23:00:48+00:00,5.301948169713949,-0.01999999999998181,2.0,2.6509740848569745,-0.0037721983240475267,19.123013410970184
30.10787,118.16775,842.29,2009-12-31 23:00:50+00:00,5.092422703118739,-0.09000000000003183,2.0,2.5462113515593696,-0.01767331685661392,18.494721731227518
30.10791,118.16772,842.65,2009-12-31 23:00:52+00:00,5.301947056563198,0.36000000000001364,2.0,2.650973528281599,0.06789958408852372,19.735009403627537
30.10794,118.16768,842.72,2009-12-31 23:00:54+00:00,5.0924206435237895,0.07000000000005002,2.0,2.5462103217618948,0.013745918670145893,18.458714316685732
30.10798,118.16766,843.25,2009-12-31 23:00:56+00:00,4.8460409602805,0.5299999999999727,2.0,2.42302048014025,0.10936762696477396,18.39974745700975
30.10803,118.16767,844.34,2009-12-31 23:00:58+00:00,5.642347206229652,1.0900000000000318,2.0,2.821173603114826,0.19318201453405334,22.274449942426806
30.10807,118.16769,845.05,2009-12-31 23:00:59+00:00,4.8460402640656906,0.7099999999999227,1.0,4.8460402640656906,0.1465113703789685,18.72374495063635
30.10812,118.1677,845.12,2009-12-31 23:01:01+00:00,5.642347056856601,0.07000000000005002,2.0,2.8211735284283006,0.012406184748062557,20.438449404683855
30.10816,118.1677,845.1,2009-12-31 23:01:03+00:00,4.44779706600901,-0.01999999999998181,2.0,2.223898533004505,-0.004496608029360414,16.048069437632403
30.1082,118.16767,844.92,2009-12-31 23:01:05+00:00,5.301942446297657,-0.18000000000006366,2.0,2.6509712231488285,-0.03394982156506764,19.41099280667168
30.10825,118.16765,844.89,2009-12-31 23:01:07+00:00,5.883194172905484,-0.029999999999972715,2.0,2.941597086452742,-0.005099270756374996,21.233499022459693
30.10829,118.16767,844.97,2009-12-31 23:01:09+00:00,4.846038563708245,0.08000000000004093,2.0,2.4230192818541223,0.016508329215363073,17.589738829349756
30.10834,118.16769,845.18,2009-12-31 23:01:11+00:00,5.883193599050622,0.2099999999999227,2.0,2.941596799525311,0.035694898776373885,21.5574969565821
30.10837,118.16772,846.03,2009-12-31 23:01:13+00:00,4.410844138977503,0.8500000000000227,2.0,2.2054220694887516,0.1927068772366699,17.409038900319054
30.10842,118.16774,847.45,2009-12-31 23:01:15+00:00,5.883193089685687,1.4200000000000728,2.0,2.9415965448428434,0.24136552690911886,23.735495122868603
30.10846,118.16774,848.59,2009-12-31 23:01:16+00:00,4.44779706600901,1.1399999999999864,1.0,4.44779706600901,0.2563066576737737,18.064069437632416
30.1085,118.16771,849.65,2009-12-31 23:01:18+00:00,5.301937677367949,1.0599999999999454,2.0,2.6509688386839745,0.1999269068221419,20.99497563852452
30.10855,118.1677,851.02,2009-12-31 23:01:20+00:00,5.6423463435708605,1.3700000000000045,2.0,2.8211731717854303,0.24280678933526356,22.778446836855107
30.10856,118.16771,851.33,2009-12-31 23:01:21+00:00,1.470280105696421,0.3100000000000591,1.0,1.470280105696421,0.21084417778558107,5.8510083805072215
30.1086,118.16772,852.48,2009-12-31 23:01:22+00:00,4.550625307229808,1.1499999999999773,1.0,4.550625307229808,0.2527125224247565,18.45225110602727
30.10864,118.16774,854.34,2009-12-31 23:01:24+00:00,4.846035858110863,1.8600000000000136,2.0,2.4230179290554315,0.38381886854735325,20.793729089199132
30.10868,118.16777,856.65,2009-12-31 23:01:26+00:00,5.301934816738367,2.3099999999999454,2.0,2.6509674083691834,0.43569000371472055,23.244965340258023
30.1087,118.16782,858.82,2009-12-31 23:01:28+00:00,5.298865153317121,2.1700000000000728,2.0,2.6494325766585605,0.40952164986528106,22.981914551941767
30.10873,118.16787,861.51,2009-12-31 23:01:30+00:00,5.8532141641913045,2.689999999999941,2.0,2.9266070820956522,0.45957655478536524,25.91357099108859
30.10876,118.16791,863.83,2009-12-31 23:01:32+00:00,5.09239651759642,2.32000000000005,2.0,2.54619825879821,0.4555811771497864,22.508627463347203
30.10879,118.16795,866.02,2009-12-31 23:01:34+00:00,5.092395633860245,2.189999999999941,2.0,2.5461978169301225,0.4300529961651528,22.274624281896777
30.10883,118.16796,868.0,2009-12-31 23:01:35+00:00,4.550624834010174,1.9800000000000182,1.0,4.550624834010174,0.4351050838561814,19.946249402436656
30.10888,118.16796,870.23,2009-12-31 23:01:37+00:00,5.559746332017458,2.230000000000018,2.0,2.779873166008729,0.4010974362549417,24.02908679526288
30.10893,118.16796,871.86,2009-12-31 23:01:39+00:00,5.559746332412502,1.6299999999999955,2.0,2.779873166206251,0.2931788435197728,22.949086796685
30.10893,118.16796,871.86,2009-12-31 23:01:39+00:00,0.0,0.0,0.0,,,0.0
30.10896,118.16799,873.09,2009-12-31 23:01:41+00:00,4.410832864936219,1.2300000000000182,2.0,2.2054164324681094,0.278858899818641,18.09299831377042
30.10899,118.16799,873.95,2009-12-31 23:01:42+00:00,3.3358477992104754,0.8600000000000136,1.0,3.3358477992104754,0.25780552703980003,13.557052077157735
30.10902,118.16802,875.03,2009-12-31 23:01:44+00:00,4.41083171784931,1.0799999999999272,2.0,2.205415858924655,0.24485178059037982,17.822994184257382
30.10906,118.16806,876.3,2009-12-31 23:01:46+00:00,5.881108065315595,1.2699999999999818,2.0,2.9405540326577975,0.2159457003502333,23.45798903513611
30.1091,118.16809,877.2,2009-12-31 23:01:48+00:00,5.301928140485339,0.900000000000091,2.0,2.6509640702426696,0.1697495658471344,20.706941305747385
30.10914,118.16811,878.13,2009-12-31 23:01:49+00:00,4.846031992831023,0.92999999999995,1.0,4.846031992831023,0.19190958734398483,19.11971517419159
30.10918,118.16814,879.25,2009-12-31 23:01:51+00:00,5.301926867672249,1.1200000000000045,2.0,2.6509634338361243,0.21124395487780992,21.102936723620104
30.10923,118.16815,881.24,2009-12-31 23:01:53+00:00,5.642345214955834,1.990000000000009,2.0,2.821172607477917,0.35269022439910847,23.894442773841018
30.10928,118.16817,883.05,2009-12-31 23:01:56+00:00,5.883187614405439,1.8099999999999454,3.0,1.9610625381351463,0.30765634527242014,24.43747541185948
30.10932,118.16818,884.49,2009-12-31 23:01:57+00:00,4.550623825921138,1.4400000000000546,1.0,4.550623825921138,0.3164401310865483,18.974245773316195
30.10937,118.16819,886.26,2009-12-31 23:01:59+00:00,5.642344981969684,1.7699999999999818,2.0,2.821172490984842,0.3136993582732145,23.498441935090828
